,blocknumber,exchangerate
212,13716636,0.9975678796310655
213,13716641,0.9975678796310655
214,13716641,0.9975678796310655
215,13716644,0.9975678796310655
216,13716645,0.9975678796310655
217,13716646,0.9975678796310655
218,13716650,0.9975678796310655
219,13716652,0.9975678796310655
220,13716652,0.9975678796310655
221,13716658,0.9975678796310655
222,13716668,0.9975678796310655
223,13716668,0.9975678796310655
224,13716668,0.9975678796310655
225,13716670,0.9975678796310655
226,13716675,0.9975678796310655
227,13716675,0.9975678796310655
228,13716678,0.9975678796310655
229,13716684,0.9975678796310655
230,13716688,0.9975678796310655
231,13716692,0.9975678796310655
232,13716697,0.9975678796310655
233,13716698,0.9975678796310655
234,13716698,0.9975678796310655
235,13716702,0.9975678796310655
236,13716703,0.9975678796310655
237,13716705,0.9975678796310655
238,13716705,0.9975678796310655
239,13716709,0.9975678796310655
240,13716709,0.9975678796310655
241,13716710,0.9975678796310655
242,13716712,0.9975678796310655
243,13716720,0.9975678796310655
244,13716724,0.9975678796310655
245,13716724,0.9975678796310655
246,13716724,0.9975678796310655
247,13716727,0.9975678796310655
248,13716727,0.9975678796310655
249,13716732,0.9975678796310655
250,13716738,0.9975678796310655
251,13716756,0.9975678796310655
252,13716758,0.9975678796310655
253,13716758,0.9975678796310655
254,13716760,0.9975678796310655
255,13716763,0.9975678796310655
256,13716764,0.9975678796310655
257,13716765,0.9975678796310655
258,13716767,0.9975678796310655
259,13716768,0.9975678796310655
260,13716769,0.9975678796310655
261,13716774,0.9975678796310655
262,13716776,0.9975678796310655
263,13716785,0.9975678796310655
264,13716798,0.9975678796310655
265,13716803,0.9975678796310655
266,13716804,0.9975678796310655
267,13716805,0.9975678796310655
268,13716816,0.9975678796310655
269,13716821,0.9975678796310655
270,13716822,0.9975678796310655
271,13716831,0.9975678796310655
272,13716835,0.9975678796310655
273,13716850,0.9975678796310655
274,13716852,0.9975678796310655
275,13716853,0.9975678796310655
276,13716858,0.9975678796310655
277,13716861,0.9975678796310655
278,13716862,0.9975678796310655
279,13716866,0.9975678796310655
280,13716880,0.9975678796310655
281,13716881,0.9975678796310655
282,13716891,0.9975678796310655
283,13716897,0.9975678796310655
284,13716899,0.9975678796310655
285,13716905,0.9975678796310655
286,13716908,0.9975678796310655
287,13716922,0.9975678796310655
288,13716922,0.9975678796310655
289,13716922,0.9975678796310655
290,13716924,0.9975678796310655
291,13716931,0.9975678796310655
292,13716941,0.9975678796310655
293,13716958,0.9975678796310655
294,13716961,0.9975678796310655
295,13716963,0.9975678796310655
296,13716966,0.9975678796310655
297,13716980,0.9975678796310655
298,13716980,0.9975678796310655
299,13716992,0.9975678796310655
300,13716992,0.9975678796310655
301,13717009,0.9975678796310655
302,13717010,0.9975678796310655
303,13717013,0.9975678796310655
304,13717014,0.9975678796310655
305,13717037,0.9975678796310655
306,13717039,0.9975678796310655
307,13717045,0.9975678796310655
308,13717055,0.9975678796310655
309,13717060,0.9975678796310655
310,13717063,0.9975678796310655
311,13717068,0.9975678796310655
312,13717074,0.9975678796310655
313,13717443,0.9975678796310655
314,13717482,0.9975678796310655
315,13717726,0.9975678796310655
316,13717773,0.9975678796310655
317,13717835,0.9975678796310655
318,13717983,0.9975678796310655
319,13718112,0.9975678796310655
320,13718424,0.9975678796310655
321,13718594,0.9975678796310655
322,13718803,0.9975678796310655
323,13718818,0.9975678796310655
324,13718844,0.9975678796310655
325,13721096,0.9975678796310655
326,13721509,0.9975678796310655
327,13721640,0.9975678796310655
328,13723839,0.9975678796310655
329,13723893,0.9975678796310655
330,13723900,0.9975678796310655
331,13724120,0.9975678796310655
332,13725566,0.9975678796310655
333,13725737,0.9975678796310655
334,13725870,0.9975678796310655
335,13726050,0.9975678796310655
336,13726078,0.9975678796310655
337,13726185,0.9975678796310655
338,13726196,0.9975678796310655
339,13726201,0.9975678796310655
340,13726240,0.9975678796310655
341,13726573,0.9975678796310655
342,13726597,0.9975678796310655
343,13726603,0.9975678796310655
344,13726603,0.9975678796310655
345,13726603,0.9975678796310655
346,13726607,0.9975678796310655
347,13726609,0.9975678796310655
348,13726612,0.9975678796310655
349,13726612,0.9975678796310655
350,13726613,0.9975678796310655
351,13726614,0.9975678796310655
352,13726615,0.9975678796310655
353,13726616,0.9975678796310655
354,13726620,0.9975678796310655
355,13726620,0.9975678796310655
356,13726623,0.9975678796310655
357,13726625,0.9975678796310655
358,13726625,0.9975678796310655
359,13726628,0.9975678796310655
360,13726630,0.9975678796310655
361,13726631,0.9975678796310655
362,13726633,0.9975678796310655
363,13726634,0.9975678796310655
364,13726634,0.9975678796310655
365,13726646,0.9975678796310655
366,13726647,0.9975678796310655
367,13726647,0.9975678796310655
368,13726647,0.9975678796310655
369,13726654,0.9975678796310655
370,13726656,0.9975678796310655
371,13726658,0.9975678796310655
372,13726659,0.9975678796310655
373,13726660,0.9975678796310655
374,13726667,0.9975678796310655
375,13726667,0.9975678796310655
376,13726667,0.9975678796310655
377,13726667,0.9975678796310655
378,13726673,0.9975678796310655
379,13726674,0.9975678796310655
380,13726674,0.9975678796310655
381,13726674,0.9975678796310655
382,13726674,0.9975678796310655
383,13726678,0.9975678796310655
384,13726678,0.9975678796310655
385,13726680,0.9975678796310655
386,13726680,0.9975678796310655
387,13726691,0.9975678796310655
388,13726691,0.9975678796310655
389,13726696,0.9975678796310655
390,13726700,0.9975678796310655
391,13726700,0.9975678796310655
392,13726702,0.9975678796310655
393,13726708,0.9975678796310655
394,13726708,0.9975678796310655
395,13726710,0.9975678796310655
396,13726713,0.9975678796310655
397,13726721,0.9975678796310655
398,13726730,0.9975678796310655
399,13726733,0.9975678796310655
400,13726738,0.9975678796310655
401,13726738,0.9975678796310655
402,13726741,0.9975678796310655
403,13726741,0.9975678796310655
404,13726745,0.9975678796310655
405,13726747,0.9975678796310655
406,13726756,0.9975678796310655
407,13726759,0.9975678796310655
408,13726760,0.9975678796310655
409,13726761,0.9975678796310655
410,13726773,0.9975678796310655
411,13726787,0.9975678796310655
412,13726787,0.9975678796310655
413,13726787,0.9975678796310655
414,13726794,0.9975678796310655
415,13726795,0.9975678796310655
416,13726795,0.9975678796310655
417,13726803,0.9975678796310655
418,13726803,0.9975678796310655
419,13726806,0.9975678796310655
420,13726806,0.9975678796310655
421,13726808,0.9975678796310655
422,13726822,0.9975678796310655
423,13726832,0.9975678796310655
424,13726834,0.9975678796310655
425,13726838,0.9975678796310655
426,13726841,0.9975678796310655
427,13726843,0.9975678796310655
428,13726844,0.9975678796310655
429,13726851,0.9975678796310655
430,13726861,0.9975678796310655
431,13726864,0.9975678796310655
432,13726883,0.9975678796310655
433,13726890,0.9975678796310655
434,13726896,0.9975678796310655
435,13726900,0.9975678796310655
436,13726903,0.9975678796310655
437,13726903,0.9975678796310655
438,13726906,0.9975678796310655
439,13726906,0.9975678796310655
440,13726917,0.9975678796310655
441,13726917,0.9975678796310655
442,13726925,0.9975678796310655
443,13726999,0.9975678796310655
444,13727033,0.9975678796310655
445,13727044,0.9975678796310655
446,13727079,0.9975678796310655
447,13727102,0.9975678796310655
448,13727107,0.9975678796310655
449,13727273,0.9975678796310655
450,13727273,0.9975678796310655
451,13727356,0.9975678796310655
452,13727377,0.9975678796310655
453,13727404,0.9975678796310655
454,13727430,0.9975678796310655
455,13729686,0.9975678796310655
456,13729696,0.9975678796310655
457,13729697,0.9975678796310655
458,13729698,0.9975678796310655
459,13729702,0.9975678796310655
460,13729702,0.9975678796310655
461,13729710,0.9975678796310655
462,13729711,0.9975678796310655
463,13729711,0.9975678796310655
464,13729712,0.9975678796310655
465,13729713,0.9975678796310655
466,13729715,0.9975678796310655
467,13729715,0.9975678796310655
468,13729716,0.9975678796310655
469,13729724,0.9975678796310655
470,13729743,0.9975678796310655
471,13729760,0.9975678796310655
472,13729760,0.9975678796310655
473,13729768,0.9975678796310655
474,13729772,0.9975678796310655
475,13729773,0.9975678796310655
476,13729795,0.9975678796310655
477,13729795,0.9975678796310655
478,13729797,0.9975678796310655
479,13729851,0.9975678796310655
480,13729868,0.9975678796310655
481,13730286,0.9975678796310655
482,13731401,0.9975678796310655
483,13731495,0.9975678796310655
484,13731520,0.9975678796310655
485,13731543,0.9975678796310655
486,13732556,0.9975678796310655
487,13734692,0.9975678796310655
488,13735886,0.9975678796310655
489,13735908,0.9975678796310655
490,13735936,0.9975678796310655
491,13736186,0.9975678796310655
492,13736594,0.9975678796310655
493,13736699,0.9975678796310655
494,13737692,0.9975678796310655
495,13738409,0.9975678796310655
496,13738448,0.9975678796310655
497,13738458,0.9975678796310655
498,13738474,0.9975678796310655
499,13738494,0.9975678796310655
500,13738579,0.9975678796310655
501,13738630,0.9975678796310655
502,13738648,0.9975678796310655
503,13738703,0.9975678796310655
504,13738713,0.9975678796310655
505,13738742,0.9975678796310655
506,13738748,0.9975678796310655
507,13738788,0.9975678796310655
508,13738879,0.9975678796310655
509,13738925,0.9975678796310655
510,13738950,0.9975678796310655
511,13739339,0.9975678796310655
512,13739420,0.9975678796310655
513,13739962,0.9975678796310655
514,13740005,0.9975678796310655
515,13740005,0.9975678796310655
516,13740035,0.9975678796310655
517,13740075,0.9975678796310655
518,13740079,0.9975678796310655
519,13740331,0.9975678796310655
520,13740333,0.9975678796310655
521,13740571,0.9975678796310655
522,13740866,0.9975678796310655
523,13740910,0.9975678796310655
524,13740989,0.9975678796310655
525,13741628,0.9975678796310655
526,13741654,0.9975678796310655
527,13741661,0.9975678796310655
528,13741784,0.9975678796310655
529,13741786,0.9975678796310655
530,13741798,0.9975678796310655
531,13741882,0.9975678796310655
532,13742079,0.9975678796310655
533,13742376,0.9975678796310655
534,13742404,0.9975678796310655
535,13742430,0.9975678796310655
536,13742496,0.9975678796310655
537,13742522,0.9975678796310655
538,13742541,0.9975678796310655
539,13742562,0.9975678796310655
540,13742593,0.9975678796310655
541,13742603,0.9975678796310655
542,13742683,0.9975678796310655
543,13742705,0.9975678796310655
544,13742715,0.9975678796310655
545,13742784,0.9975678796310655
546,13743162,0.9975678796310655
547,13743290,0.9975678796310655
548,13743305,0.9975678796310655
549,13743309,0.9975678796310655
550,13743312,0.9975678796310655
551,13743413,0.9975678796310655
552,13743459,0.9975678796310655
553,13743504,0.9975678796310655
554,13746179,0.9975678796310655
555,13746226,0.9975678796310655
556,13746239,0.9975678796310655
557,13746259,0.9975678796310655
558,13746374,0.9975678796310655
559,13746414,0.9975678796310655
560,13748330,0.9975678796310655
561,13748331,0.9975678796310655
562,13748331,0.9975678796310655
563,13748332,0.9975678796310655
564,13748332,0.9975678796310655
565,13748332,0.9975678796310655
566,13748334,0.9975678796310655
567,13748340,0.9975678796310655
568,13748340,0.9975678796310655
569,13748345,0.9975678796310655
570,13748345,0.9975678796310655
571,13748349,0.9975678796310655
572,13748350,0.9975678796310655
573,13748350,0.9975678796310655
574,13748352,0.9975678796310655
575,13748354,0.9975678796310655
576,13748354,0.9975678796310655
577,13748357,0.9975678796310655
578,13748357,0.9975678796310655
579,13748358,0.9975678796310655
580,13748362,0.9975678796310655
581,13748362,0.9975678796310655
582,13748368,0.9975678796310655
583,13748368,0.9975678796310655
584,13748370,0.9975678796310655
585,13748372,0.9975678796310655
586,13748375,0.9975678796310655
587,13748375,0.9975678796310655
588,13748379,0.9975678796310655
589,13748381,0.9975678796310655
590,13748384,0.9975678796310655
591,13748385,0.9975678796310655
592,13748391,0.9975678796310655
593,13748393,0.9975678796310655
594,13748395,0.9975678796310655
595,13748397,0.9975678796310655
596,13748406,0.9975678796310655
597,13748406,0.9975678796310655
598,13748407,0.9975678796310655
599,13748408,0.9975678796310655
600,13748412,0.9975678796310655
601,13748414,0.9975678796310655
602,13748416,0.9975678796310655
603,13748421,0.9975678796310655
604,13748422,0.9975678796310655
605,13748422,0.9975678796310655
606,13748424,0.9975678796310655
607,13748426,0.9975678796310655
608,13748429,0.9975678796310655
609,13748429,0.9975678796310655
610,13748433,0.9975678796310655
611,13748436,0.9975678796310655
612,13748437,0.9975678796310655
613,13748437,0.9975678796310655
614,13748440,0.9975678796310655
615,13748442,0.9975678796310655
616,13748443,0.9975678796310655
617,13748443,0.9975678796310655
618,13748443,0.9975678796310655
619,13748444,0.9975678796310655
620,13748444,0.9975678796310655
621,13748444,0.9975678796310655
622,13748445,0.9975678796310655
623,13748446,0.9975678796310655
624,13748452,0.9975678796310655
625,13748452,0.9975678796310655
626,13748455,0.9975678796310655
627,13748457,0.9975678796310655
628,13748459,0.9975678796310655
629,13748459,0.9975678796310655
630,13748460,0.9975678796310655
631,13748462,0.9975678796310655
632,13748464,0.9975678796310655
633,13748467,0.9975678796310655
634,13748467,0.9975678796310655
635,13748469,0.9975678796310655
636,13748469,0.9975678796310655
637,13748470,0.9975678796310655
638,13748472,0.9975678796310655
639,13748475,0.9975678796310655
640,13748479,0.9975678796310655
641,13748482,0.9975678796310655
642,13748483,0.9975678796310655
643,13748484,0.9975678796310655
644,13748484,0.9975678796310655
645,13748486,0.9975678796310655
646,13748489,0.9975678796310655
647,13748492,0.9975678796310655
648,13748493,0.9975678796310655
649,13748496,0.9975678796310655
650,13748498,0.9975678796310655
651,13748498,0.9975678796310655
652,13748499,0.9975678796310655
653,13748503,0.9975678796310655
654,13748508,0.9975678796310655
655,13748508,0.9975678796310655
656,13748513,0.9975678796310655
657,13748515,0.9975678796310655
658,13748517,0.9975678796310655
659,13748522,0.9975678796310655
660,13748537,0.9975678796310655
661,13748537,0.9975678796310655
662,13748541,0.9975678796310655
663,13748545,0.9975678796310655
664,13748546,0.9975678796310655
665,13748547,0.9975678796310655
666,13748550,0.9975678796310655
667,13748557,0.9975678796310655
668,13748558,0.9975678796310655
669,13748558,0.9975678796310655
670,13748559,0.9975678796310655
671,13748559,0.9975678796310655
672,13748560,0.9975678796310655
673,13748566,0.9975678796310655
674,13748566,0.9975678796310655
675,13748572,0.9975678796310655
676,13748572,0.9975678796310655
677,13748573,0.9975678796310655
678,13748575,0.9975678796310655
679,13748579,0.9975678796310655
680,13748579,0.9975678796310655
681,13748584,0.9975678796310655
682,13748593,0.9975678796310655
683,13748597,0.9975678796310655
684,13748599,0.9975678796310655
685,13748602,0.9975678796310655
686,13748604,0.9975678796310655
687,13748605,0.9975678796310655
688,13748609,0.9975678796310655
689,13748614,0.9975678796310655
690,13748625,0.9975678796310655
691,13748632,0.9975678796310655
692,13748633,0.9975678796310655
693,13748634,0.9975678796310655
694,13748639,0.9975678796310655
695,13748644,0.9975678796310655
696,13748646,0.9975678796310655
697,13748660,0.9975678796310655
698,13748660,0.9975678796310655
699,13748669,0.9975678796310655
700,13748670,0.9975678796310655
701,13748685,0.9975678796310655
702,13748688,0.9975678796310655
703,13748691,0.9975678796310655
704,13748693,0.9975678796310655
705,13748694,0.9975678796310655
706,13748700,0.9975678796310655
707,13748700,0.9975678796310655
708,13748701,0.9975678796310655
709,13748704,0.9975678796310655
710,13748710,0.9975678796310655
711,13748713,0.9975678796310655
712,13748718,0.9975678796310655
713,13748718,0.9975678796310655
714,13748719,0.9975678796310655
715,13748723,0.9975678796310655
716,13748726,0.9975678796310655
717,13748730,0.9975678796310655
718,13748732,0.9975678796310655
719,13748732,0.9975678796310655
720,13748742,0.9975678796310655
721,13748742,0.9975678796310655
722,13748747,0.9975678796310655
723,13748747,0.9975678796310655
724,13748752,0.9975678796310655
725,13748764,0.9975678796310655
726,13748767,0.9975678796310655
727,13748775,0.9975678796310655
728,13748775,0.9975678796310655
729,13748782,0.9975678796310655
730,13748787,0.9975678796310655
731,13748789,0.9975678796310655
732,13748790,0.9975678796310655
733,13748803,0.9975678796310655
734,13748805,0.9975678796310655
735,13748834,0.9975678796310655
736,13748868,0.9975678796310655
737,13748892,0.9975678796310655
738,13748898,0.9975678796310655
739,13748919,0.9975678796310655
740,13748989,0.9975678796310655
741,13749132,0.9975678796310655
742,13749568,0.9975678796310655
743,13750393,0.9975678796310655
744,13750904,0.9975678796310655
745,13750913,0.9975678796310655
746,13750931,0.9975678796310655
747,13750948,0.9975678796310655
748,13750971,0.9975678796310655
749,13750973,0.9975678796310655
750,13751899,0.9975678796310655
751,13751984,0.9975678796310655
752,13752003,0.9975678796310655
753,13752655,0.9975678796310655
754,13753384,0.9975678796310655
755,13753784,0.9975678796310655
756,13753927,0.9975678796310655
757,13754739,0.9975678796310655
758,13756410,0.9975678796310655
759,13756416,0.9975678796310655
760,13756477,0.9975678796310655
761,13756589,0.9975678796310655
762,13756605,0.9975678796310655
763,13756623,0.9975678796310655
764,13756968,0.9975678796310655
765,13757742,0.9975678796310655
766,13758250,0.9975678796310655
767,13760753,0.9975678796310655
768,13761466,0.9975678796310655
769,13761772,0.9975678796310655
770,13761915,0.9975678796310655
771,13762868,0.9975678796310655
772,13762879,0.9975678796310655
773,13762887,0.9975678796310655
774,13762887,0.9975678796310655
775,13762904,0.9975678796310655
776,13762927,0.9975678796310655
777,13762941,0.9975678796310655
778,13762951,0.9975678796310655
779,13763504,0.9975678796310655
780,13763699,0.9975678796310655
781,13764052,0.9975678796310655
782,13764071,0.9975678796310655
783,13764654,0.9975678796310655
784,13765092,0.9975678796310655
785,13765500,0.9975678796310655
786,13765507,0.9975678796310655
787,13765518,0.9975678796310655
788,13765519,0.9975678796310655
789,13765524,0.9975678796310655
790,13765528,0.9975678796310655
791,13765531,0.9975678796310655
792,13765545,0.9975678796310655
793,13765551,0.9975678796310655
794,13765562,0.9975678796310655
795,13765650,0.9975678796310655
796,13766224,0.9975678796310655
797,13769225,0.9975678796310655
798,13769229,0.9975678796310655
799,13769230,0.9975678796310655
800,13769230,0.9975678796310655
801,13769231,0.9975678796310655
802,13769233,0.9975678796310655
803,13769235,0.9975678796310655
804,13769235,0.9975678796310655
805,13769237,0.9975678796310655
806,13769240,0.9975678796310655
807,13769242,0.9975678796310655
808,13769246,0.9975678796310655
809,13769246,0.9975678796310655
810,13769246,0.9975678796310655
811,13769246,0.9975678796310655
812,13769248,0.9975678796310655
813,13769250,0.9975678796310655
814,13769250,0.9975678796310655
815,13769252,0.9975678796310655
816,13769253,0.9975678796310655
817,13769256,0.9975678796310655
818,13769257,0.9975678796310655
819,13769259,0.9975678796310655
820,13769259,0.9975678796310655
821,13769261,0.9975678796310655
822,13769262,0.9975678796310655
823,13769262,0.9975678796310655
824,13769264,0.9975678796310655
825,13769265,0.9975678796310655
826,13769267,0.9975678796310655
827,13769269,0.9975678796310655
828,13769269,0.9975678796310655
829,13769269,0.9975678796310655
830,13769269,0.9975678796310655
831,13769269,0.9975678796310655
832,13769271,0.9975678796310655
833,13769272,0.9975678796310655
834,13769274,0.9975678796310655
835,13769274,0.9975678796310655
836,13769276,0.9975678796310655
837,13769276,0.9975678796310655
838,13769276,0.9975678796310655
839,13769280,0.9975678796310655
840,13769282,0.9975678796310655
841,13769285,0.9975678796310655
842,13769289,0.9975678796310655
843,13769291,0.9975678796310655
844,13769294,0.9975678796310655
845,13769294,0.9975678796310655
846,13769296,0.9975678796310655
847,13769297,0.9975678796310655
848,13769297,0.9975678796310655
849,13769300,0.9975678796310655
850,13769300,0.9975678796310655
851,13769300,0.9975678796310655
852,13769300,0.9975678796310655
853,13769304,0.9975678796310655
854,13769305,0.9975678796310655
855,13769308,0.9975678796310655
856,13769308,0.9975678796310655
857,13769308,0.9975678796310655
858,13769312,0.9975678796310655
859,13769314,0.9975678796310655
860,13769317,0.9975678796310655
861,13769325,0.9975678796310655
862,13769329,0.9975678796310655
863,13769329,0.9975678796310655
864,13769334,0.9975678796310655
865,13769334,0.9975678796310655
866,13769334,0.9975678796310655
867,13769334,0.9975678796310655
868,13769337,0.9975678796310655
869,13769341,0.9975678796310655
870,13769341,0.9975678796310655
871,13769341,0.9975678796310655
872,13769341,0.9975678796310655
873,13769342,0.9975678796310655
874,13769344,0.9975678796310655
875,13769344,0.9975678796310655
876,13769344,0.9975678796310655
877,13769344,0.9975678796310655
878,13769345,0.9975678796310655
879,13769348,0.9975678796310655
880,13769349,0.9975678796310655
881,13769350,0.9975678796310655
882,13769352,0.9975678796310655
883,13769352,0.9975678796310655
884,13769352,0.9975678796310655
885,13769356,0.9975678796310655
886,13769357,0.9975678796310655
887,13769360,0.9975678796310655
888,13769360,0.9975678796310655
889,13769361,0.9975678796310655
890,13769361,0.9975678796310655
891,13769361,0.9975678796310655
892,13769361,0.9975678796310655
893,13769361,0.9975678796310655
894,13769361,0.9975678796310655
895,13769365,0.9975678796310655
896,13769371,0.9975678796310655
897,13769378,0.9975678796310655
898,13769379,0.9975678796310655
899,13769380,0.9975678796310655
900,13769382,0.9975678796310655
901,13769382,0.9975678796310655
902,13769382,0.9975678796310655
903,13769382,0.9975678796310655
904,13769382,0.9975678796310655
905,13769385,0.9975678796310655
906,13769390,0.9975678796310655
907,13769390,0.9975678796310655
908,13769391,0.9975678796310655
909,13769392,0.9975678796310655
910,13769394,0.9975678796310655
911,13769398,0.9975678796310655
912,13769398,0.9975678796310655
913,13769399,0.9975678796310655
914,13769399,0.9975678796310655
915,13769399,0.9975678796310655
916,13769402,0.9975678796310655
917,13769405,0.9975678796310655
918,13769405,0.9975678796310655
919,13769407,0.9975678796310655
920,13769407,0.9975678796310655
921,13769410,0.9975678796310655
922,13769411,0.9975678796310655
923,13769411,0.9975678796310655
924,13769430,0.9975678796310655
925,13769496,0.9975678796310655
926,13769524,0.9975678796310655
927,13769529,0.9975678796310655
928,13769629,0.9975678796310655
929,13769751,0.9975678796310655
