,price,total_volume,market_cap,time
0,1.1316100392460986,7048.813003269278,0.0,1616112000000.0
1,1.1316100392460986,7048.813003269278,0.0,1616198400000.0
2,0.933241428962218,91.78342891770002,0.0,1616284800000.0
3,1.1466446290554528,966.630776990382,0.0,1616371200000.0
4,0.7473904103290007,166.0262752926168,0.0,1616457600000.0
5,0.7033323167530917,24.218195172916086,0.0,1616630400000.0
6,0.7033323167530917,24.218195172916086,0.0,1616716800000.0
7,1.1631068556174686,772.2851438708618,0.0,1616803200000.0
8,0.882884985275138,121.83812796796906,0.0,1616889600000.0
9,1.1841485958125704,173.35482559847054,0.0,1616976000000.0
10,1.1245259538574124,509.189467059194,0.0,1617062400000.0
11,1.1245259538574124,509.189467059194,0.0,1617148800000.0
12,1.121526852196032,239.7804119353948,0.0,1617235200000.0
13,1.1502987515338885,11.502987515338884,0.0,1617494400000.0
14,1.1502987515338885,11.502987515338884,0.0,1617580800000.0
15,0.9519326667921614,88.05484302331976,0.0,1617926400000.0
16,0.9519326667921614,88.05484302331976,0.0,1618012800000.0
17,1.017798595531434,34.90367568819418,0.0,1618099200000.0
18,1.017798595531434,34.90367568819418,0.0,1618185600000.0
19,0.6766838469717334,152.25386556864,0.0,1618272000000.0
20,0.6766838469717334,152.25386556864,0.0,1618358400000.0
21,0.7992007702668792,206.01728240221323,0.0,1618444800000.0
22,0.5820960600399715,112.260779011119,0.0,1618531200000.0
23,0.9014446835786682,232.2077476741248,0.0,1618617600000.0
24,0.9014446835786682,232.2077476741248,0.0,1618704000000.0
25,0.8059576443823973,47.282956734843154,0.0,1619049600000.0
26,0.8059576443823973,47.282956734843154,0.0,1619136000000.0
27,0.6662997492478971,642.4425237171972,0.0,1619222400000.0
28,0.6662997492478971,642.4425237171972,0.0,1619308800000.0
29,0.99853476686731,336.1602741941679,0.0,1619395200000.0
30,0.9974296549953616,46.91672766383599,0.0,1619481600000.0
31,0.8350038304913638,1305.8510478446744,0.0,1619568000000.0
32,0.9713007151381352,932.349944746328,0.0,1619654400000.0
33,0.9317745370819458,116.57133241536516,0.0,1619740800000.0
34,0.9430356861832782,693.9628584906911,0.0,1619827200000.0
35,1.0304021502086118,948.0200638185238,0.0,1619913600000.0
36,0.9727693596761467,694.2676873622704,0.0,1620000000000.0
37,0.9757086391479796,169.2878779189359,0.0,1620086400000.0
38,0.8941131369077229,230.0743464980858,0.0,1620172800000.0
39,0.7905052070661115,311.1134737537086,0.0,1620259200000.0
40,0.8814380710268429,1001.057292163402,0.0,1620345600000.0
41,0.9416860999575952,626.910607447453,0.0,1620432000000.0
42,0.8759341442568487,222.50754511797945,0.0,1620518400000.0
43,0.6343573239518634,701.1195723969224,0.0,1620604800000.0
44,0.5505630066384453,3074.43628111283,0.0,1620691200000.0
45,0.7385965840315672,807.6281124223057,0.0,1620777600000.0
46,0.6280974943108184,453.9154554250931,0.0,1620950400000.0
47,0.6280974943108184,453.9154554250931,0.0,1621036800000.0
48,0.7671534867356686,935.3413666725128,0.0,1621123200000.0
49,0.8393015423418554,1122.8202055509073,0.0,1621209600000.0
50,0.8378304475144295,175.94439397803018,0.0,1621296000000.0
51,0.9461756919688882,366.3155109600879,0.0,1621382400000.0
52,0.8130879479143844,402.9867141850668,0.0,1621468800000.0
53,0.9946046590987366,4799206.579131279,229863943.797152,1621641600000.0
54,0.9946046590987366,4799206.579131279,229863943.797152,1621728000000.0
55,1.0075927544580852,22703893.111148745,209304690.4734424,1621814400000.0
56,1.002231666933036,5513312.923339659,215665417.8112096,1621900800000.0
57,0.9991649776219949,2149642.501811106,220748236.2973452,1621987200000.0
58,0.9982182020707204,14961729.343379537,244821975.67952955,1622073600000.0
59,0.9997068470350492,10519996.745429551,255229738.6850849,1622160000000.0
60,1.0141420857356611,7592190.7939043855,279632747.8397772,1622246400000.0
61,0.99358787553256,3194272.5213736105,276966372.5667977,1622332800000.0
62,0.9901335657810544,3983284.544028992,270656710.3839871,1622419200000.0
63,1.007873237858515,2009275.559031164,275291278.5821974,1622505600000.0
64,1.0008174954108835,7845663.370709731,269059525.0324177,1622592000000.0
65,1.002904818941762,8588859.473819401,263907172.6126194,1622678400000.0
66,1.0052152288851854,4409239.74916418,265594807.5045508,1622764800000.0
67,1.0005506870624612,5723514.817132337,266708427.19723463,1622851200000.0
68,1.00467294572941,26933916.58200009,245011613.641079,1622937600000.0
69,1.001784968740574,11015826.234125648,254712363.37665093,1623024000000.0
70,0.999994823237857,17750368.049723092,268242782.3772366,1623110400000.0
71,1.0007583413632986,12804083.56840489,266993278.8143876,1623196800000.0
72,1.0057491903283011,2602707.127917134,273155233.43074614,1623283200000.0
73,1.0032024860260926,10011915.35314568,283832220.3432706,1623369600000.0
74,1.0006259901360388,15116009.276745943,290656331.5306667,1623456000000.0
75,0.9990534411902696,21887491.71571343,312414921.755182,1623542400000.0
76,1.003345057362382,20860810.62917216,328993915.9009061,1623628800000.0
77,1.005735202631201,55606568.22445711,379785132.3701329,1623715200000.0
78,1.002612929856629,65761268.17502488,419548856.9825071,1623801600000.0
79,1.0015230091963958,29736103.1402032,413306670.1343106,1623888000000.0
80,1.0054909365687343,41579589.00602237,383269859.4182463,1623974400000.0
81,1.0044599076671674,22479606.931562938,369871925.4157411,1624060800000.0
82,1.002784082866123,28844215.838654727,352599449.97750074,1624147200000.0
83,1.003915676580643,10152769.712186417,344301737.9723144,1624233600000.0
84,0.9994697754385158,90879813.40140294,249149282.47028425,1624320000000.0
85,0.9978990142684088,15127819.828931272,237556733.5688327,1624406400000.0
