,time,price,total_volume,market_cap
0,1595548800000.0,0.9992919200088534,19021249993.149014,10062892351.3544
1,1595635200000.0,1.00043712059057,19953796003.25613,10162563057.570114
2,1595721600000.0,0.9997892532720224,23254711181.39502,10213180914.176388
3,1595808000000.0,1.0001309855920386,26864814368.891567,10216671823.882736
4,1595894400000.0,0.9949017433996472,39319586340.57011,10163253369.563332
5,1595980800000.0,1.0000347112648078,34821890824.426414,10472196877.003702
6,1596067200000.0,0.9978487337163856,28422173043.706738,10617855493.5351
7,1596153600000.0,1.0007727173226968,28117378154.96257,10707864336.46751
8,1596240000000.0,0.9998258309447352,27673049712.20945,10778488966.5884
9,1596326400000.0,1.0003823391626192,35103857611.16588,10941249518.541092
10,1596412800000.0,0.9996852745748808,40139374760.16904,11062349221.834326
11,1596499200000.0,0.9996909524520028,28941879575.674217,11118634671.41413
12,1596585600000.0,0.9999228489344084,28762359113.65393,11182209134.55455
13,1596672000000.0,1.0022256661426103,27504907872.25747,11252929576.204271
14,1596758400000.0,1.0002328767193225,27830621831.799835,11334228793.937506
15,1596844800000.0,1.0018618660810583,31470497321.42682,11495140099.99963
16,1596931200000.0,1.0003472559721576,25882723936.216022,11578515768.948845
17,1597017600000.0,0.9999290279500812,26752535463.02327,11650317901.938906
18,1597104000000.0,1.000243294063204,34055074962.86306,11698790361.505045
19,1597190400000.0,1.0022439532890934,35736281858.61371,11858746977.85641
20,1597276800000.0,1.0007612140055704,34892410681.11405,11896892578.11066
21,1597363200000.0,1.0009565636468256,38251376244.93908,12000642229.353855
22,1597449600000.0,1.0016586302905082,33091182634.2067,12238797982.615112
23,1597536000000.0,0.9977856104499536,34427440251.3976,12215059078.065254
24,1597622400000.0,1.0005424679335526,32550433816.11491,12248808990.550749
25,1597708800000.0,1.0000522706099515,37455083629.70348,12392582270.175108
26,1597795200000.0,0.9999182091436154,38397719107.35126,12603054668.447298
27,1597881600000.0,0.9993197292351323,36401433567.62797,12605339229.678225
28,1597968000000.0,1.0013397431718176,33184899863.669483,12660117156.639263
29,1598054400000.0,1.000171572379541,39741010255.02947,12762557153.567696
30,1598140800000.0,0.9998248580996804,33313211681.41461,12812234222.111702
31,1598227200000.0,1.0001637869294977,30892345717.984447,12830042987.310995
32,1598313600000.0,1.00056811386076,31753309180.466667,12895083175.921797
33,1598400000000.0,1.0001216574183889,37747754072.57855,12865507393.594835
34,1598486400000.0,1.0004245518164088,34806112585.19398,12858452038.926846
35,1598572800000.0,1.0007343661432893,34566522790.59101,13028548270.094751
36,1598659200000.0,1.0010717425607174,30966170779.18128,13129348616.63307
37,1598745600000.0,1.0003277649493327,31856478490.168427,13302097287.881546
38,1598832000000.0,0.999699808804962,34995843752.21526,13324009301.44109
39,1598918400000.0,0.9995239087165252,35149377246.8216,13325296846.57462
40,1599004800000.0,1.0004480966239535,43238751763.63321,13442714263.558971
41,1599091200000.0,0.9996798509247026,43203111185.57032,13625399575.189207
42,1599177600000.0,0.9945842912070888,42325734952.03127,13682958085.891354
43,1599264000000.0,1.000524956828599,46189183373.40874,13944291389.99023
44,1599350400000.0,1.004826419242048,53094244103.058105,14146895238.991238
45,1599436800000.0,1.0007638412980615,47558729226.99162,14156780887.936438
46,1599523200000.0,1.000277846387707,43620239193.98532,14155492387.098202
47,1599609600000.0,1.0030785876122332,41522196713.78026,14249894735.416224
48,1599696000000.0,0.9998683627287868,35189730702.499825,14336176672.98944
49,1599782400000.0,0.9999834242129534,43935764280.59023,14437687573.570017
50,1599868800000.0,1.0003494390637715,35346029129.33285,14583424053.573729
51,1599955200000.0,1.000341551095967,34624098988.29238,14699656953.527794
52,1600041600000.0,1.0007652107745593,36241617624.53248,14726592942.13541
53,1600128000000.0,1.001007196471302,39656336899.97155,14728080925.358042
54,1600214400000.0,1.000209881796057,38756861577.17954,14927227967.75129
55,1600300800000.0,1.0001804559168597,39579829043.50882,14957143001.422548
56,1600387200000.0,1.00095238266428,40146468289.57957,15065278641.96204
57,1600473600000.0,1.0005763265154215,39379267435.85384,15138915464.97246
58,1600560000000.0,1.0001745971032825,33335946545.54569,15212009140.544724
59,1600646400000.0,1.0024014418819005,33781763220.9815,15210458847.42293
60,1600732800000.0,1.0000461650234065,41573547147.14769,15210934526.998642
61,1600819200000.0,1.0005470098152367,33999511557.303665,15207247917.262712
62,1600905600000.0,0.9994883232412052,32234446705.418407,15239262469.186638
63,1600992000000.0,0.9996483436488256,35072281090.77512,15232006517.32858
64,1601078400000.0,0.9997617899591168,31993619553.30964,15198008748.329578
65,1601164800000.0,1.0001510814056336,28820863359.592865,15280949124.589355
66,1601251200000.0,0.9993902302424956,29307720522.05201,15354889137.337387
67,1601337600000.0,1.000088725068797,31026546672.73944,15395506651.2522
68,1601424000000.0,1.0011519717068906,30129035765.95296,15466015671.65076
69,1601510400000.0,1.0005190860404645,28716486086.13644,15517416774.848162
70,1601596800000.0,0.9999172890023902,32284651454.08837,15506096329.968742
71,1601683200000.0,1.0011500978539685,33247155372.129925,15559126337.712969
72,1601769600000.0,1.0004964547170774,25056972871.50884,15593659413.545422
73,1601856000000.0,1.0000641805033268,25078715306.00579,15582073682.146845
74,1601942400000.0,0.9997789609414142,26988928629.2932,15613470199.424534
75,1602028800000.0,1.0008783363495664,31332353954.90778,15620630276.222883
76,1602115200000.0,1.0000895459647807,27990241489.113285,15615309939.132069
77,1602201600000.0,1.000031772712734,30899909592.808167,15613856024.733774
78,1602288000000.0,1.0009778983321345,31230457376.66138,15629093673.39148
