,time,price,total_volume,market_cap
0,1595548800000.0,0.9899030465873642,7049457.611062077,44245244.50926337
1,1595635200000.0,1.006543723163204,10120100.929001288,41596975.97591457
2,1595721600000.0,1.0125145665395483,8484171.173932016,43971494.41856057
3,1595808000000.0,1.0112000842704654,29942721.93905428,45563437.33803609
4,1595894400000.0,0.9940881308931878,10199569.093707712,41566130.60820172
5,1595980800000.0,1.003001029546027,9074605.473672625,41443578.94312786
6,1596067200000.0,0.9959660989231138,7369319.283214521,39178442.81717283
7,1596153600000.0,0.9899783368535486,3992610.542509568,37560776.08589615
8,1596240000000.0,0.9953385324999104,5681682.574991053,38032366.62034756
9,1596326400000.0,0.9915022437759404,4150368.5847758106,37678192.02919032
10,1596412800000.0,0.9888398852969592,5078777.6581391385,36911151.662268765
11,1596499200000.0,1.0027513129843129,6212610.382138858,37015424.97243242
12,1596585600000.0,0.99284533973809,2668950.8458128176,39173658.78662342
13,1596672000000.0,1.017518049616997,11185962.81497628,52001633.2103826
14,1596758400000.0,0.9887957746797204,4616159.625717687,49851595.98875986
15,1596844800000.0,1.009644203945273,5587631.306413967,50173075.96412216
16,1596931200000.0,1.014055005767719,5157940.426307242,50538385.45784665
17,1597017600000.0,0.9963938392412504,1151194.7397095216,48857485.78295862
18,1597104000000.0,1.003836359046789,3972958.778412099,49675475.82461829
19,1597190400000.0,1.0098923464913196,4075222.163900871,49020069.0956778
20,1597276800000.0,1.013352646184903,12329618.004601404,55050878.06142262
21,1597363200000.0,1.0080996213204754,7019999.007984575,57395460.67322328
22,1597449600000.0,1.0093781989028336,13378262.356395844,64726929.05053575
23,1597536000000.0,1.009012759336179,11436896.651217166,63554093.85571897
24,1597622400000.0,1.0127376733576638,39005983.42173298,76690610.22368066
25,1597708800000.0,1.025007738955403,32933326.82261452,62578114.91599618
26,1597795200000.0,1.0421815871923672,20698475.995482363,66210846.50271176
27,1597881600000.0,1.048165488802668,59913325.93705743,76527532.34132436
28,1597968000000.0,1.0288534104275635,51822079.42850687,69381905.657538
29,1598054400000.0,0.9971645060572836,19969492.743026625,64399118.32466137
30,1598140800000.0,1.002969826990815,12208098.838013193,62879164.75122798
31,1598227200000.0,1.0039423159039729,9294381.885514325,61273600.18769906
32,1598313600000.0,1.0085957519608253,24107728.892746072,70310811.5838361
33,1598400000000.0,1.0195591794060157,15793174.306375518,73482905.63888395
34,1598486400000.0,0.9999451814750486,10994461.189843949,82918413.51789525
35,1598572800000.0,1.0097762677307938,16045176.080904542,83326438.08856452
36,1598659200000.0,1.0133450842301033,32752590.61598125,84878957.70549168
37,1598745600000.0,1.003601465219387,23600211.34615316,83564058.26224016
38,1598832000000.0,1.0474003910216396,19913441.16286492,87279476.29296222
39,1598918400000.0,1.0358897239733418,60426631.70663459,96647468.18758892
40,1599004800000.0,1.067804390306547,74037179.93231775,117305514.23310028
41,1599091200000.0,1.0479469734433124,83627838.8381073,122052170.22389472
42,1599177600000.0,1.0404789139789523,24689793.972651657,119181436.69380397
43,1599264000000.0,1.0177034958314106,51385562.11264015,110762707.8302266
44,1599350400000.0,1.0342516456794786,33791079.72944294,109521495.93547893
45,1599436800000.0,1.0158289491572077,39877592.24460264,105439019.51877178
46,1599523200000.0,1.027741389451155,35779923.43031346,105421953.45294872
47,1599609600000.0,1.02147508526244,38038164.1118213,101544013.43598528
48,1599696000000.0,1.013005023817504,34395488.74037157,94446787.7638057
49,1599782400000.0,1.0141938722460488,29042345.812103394,94342862.3161662
50,1599868800000.0,1.033819788538915,31837115.89596869,99566011.54212244
51,1599955200000.0,1.036875964891442,30273954.78837834,101684863.06534646
52,1600041600000.0,1.0103398688638143,42991958.655234,97637614.32792892
53,1600128000000.0,1.020519632663668,27204983.07698037,100063683.62656786
54,1600214400000.0,1.0105913011984222,37140429.65959552,97039328.643308
55,1600300800000.0,1.0324115463683423,15899946.340371542,91069369.96793725
56,1600387200000.0,1.00760721047532,39272888.149356455,82184416.58865397
57,1600473600000.0,1.0044302330445187,24143886.563848674,80233910.80272007
58,1600560000000.0,1.005718841859422,10857115.808364518,78494486.22771147
59,1600646400000.0,1.0112919447025372,12996212.712452894,76692504.59054837
60,1600732800000.0,1.0081938016471232,8099897.115451166,78377944.10687141
61,1600819200000.0,1.0100403529337751,10460219.529068893,75391883.6187601
62,1600905600000.0,1.027724518555685,58651212.908692345,65751573.705322266
63,1600992000000.0,1.010271643455328,10453993.903318863,64201449.32266198
64,1601078400000.0,1.0115410339344173,10362868.86031953,65746780.16085956
65,1601164800000.0,1.0139478297540296,10699138.937120866,69611250.75419965
66,1601251200000.0,1.018266012734438,11607137.476616114,67781004.16777466
67,1601337600000.0,1.0021976208056214,6658996.448379528,72372765.58537629
68,1601424000000.0,1.0119085190415238,5309776.749781405,73600325.18654211
69,1601510400000.0,1.0094596539106846,2789135.075423185,76559429.5013423
70,1601596800000.0,1.0062559402831868,3686511.0414387695,71872085.90714677
71,1601683200000.0,1.1080036516087313,3735752.413638867,78992355.92215712
72,1601769600000.0,1.0100515778120287,2851561.3288001195,72707227.37173344
73,1601856000000.0,1.0054327126464924,5372497.3445245065,73204700.10209891
74,1601942400000.0,1.0205424055221066,4910864.4732235,72947357.72532406
75,1602028800000.0,1.010722624208169,4101177.7039486775,73113085.55115497
76,1602115200000.0,0.9954975571820516,6534809.682710399,66802227.46605119
77,1602201600000.0,1.001669277397709,9850321.154489432,68024674.10265294
78,1602288000000.0,0.9982000271061108,8906930.38423917,67831560.42314696
79,1602374400000.0,0.9903182741159244,9454519.0185396,66296067.06522897
